away_corners,away_fouls,away_shots,away_shots_target,away_yellow_cards,away_red_cards,away_team,full_time_away_goals,full_time_home_goals,home_corners,home_fouls,home_red_cards,home_yellow_cards,home_shots,home_shots_target,half_time_away_goals,half_time_home_goals,half_time_result,home_team,Referee,result,City,Stadium,Capacity,Country,season,date,home_team_api_id,away_team_api_id,possession,temp (F),dew (F),humidity,wind direction,wind speed (mph),visibility (mi),home_goal_headers,home_goal_freekicks,home_goal_volleys,home_goal_other,away_goal_headers,away_goal_freekicks,away_goal_volleys,away_goal_other,home_shoton_headers,home_shoton_freekicks,home_shoton_volleys,home_shoton_other,home_shoton_bigchance,away_shoton_headers,away_shoton_freekicks,away_shoton_volleys,away_shoton_other,away_shoton_bigchance,home_shotoff_headers,home_shotoff_freekicks,home_shotoff_volleys,home_shotoff_other,home_shotoff_bigchance,home_shotoff_bad_shot,away_shotoff_headers,away_shotoff_freekicks,away_shotoff_volleys,away_shotoff_other,away_shotoff_bigchance,away_shotoff_bad_shot,home_crosses,away_crosses
7,8,11,4,0,1,Newcastle United,0,0,7,11,0,4,9,0,0,0,1,Aston Villa,M Dean,1,Birmingham ,Villa Park ,42785.0,England,2014/2015,2014-08-23,10252,10261,<possession><value><comment>33</comment><event_incident_typefk>352</event_incident_typefk><elapsed>20</elapsed><subtype>possession</subtype><sortorder>4</sortorder><awaypos>67</awaypos><homepos>33</homepos><n>44</n><type>special</type><id>3656397</id></value><value><comment>43</comment><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>4</sortorder><awaypos>57</awaypos><homepos>43</homepos><n>93</n><type>special</type><id>3656459</id></value><value><comment>40</comment><event_incident_typefk>352</event_incident_typefk><elapsed>71</elapsed><subtype>possession</subtype><sortorder>4</sortorder><awaypos>60</awaypos><homepos>40</homepos><n>131</n><type>special</type><id>3656553</id></value><value><comment>40</comment><elapsed_plus>3</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>14</sortorder><awaypos>60</awaypos><homepos>40</homepos><n>177</n><type>special</type><id>3656642</id></value></possession>,54.0875,45.1625,72.57125,274.375,7.47291666667,6.21,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,3,1,3,1,0,1,0,0,1,1,1,3,0,1,26,24
7,11,6,4,1,0,Leicester,0,2,8,11,0,0,27,10,0,0,1,Chelsea,L Mason,3,London ,Stamford Bridge ,42449.0,England,2014/2015,2014-08-23,8455,8197,<possession><value><comment>55</comment><event_incident_typefk>352</event_incident_typefk><elapsed>19</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>45</awaypos><homepos>55</homepos><n>40</n><type>special</type><id>3657243</id></value><value><comment>55</comment><event_incident_typefk>352</event_incident_typefk><elapsed>22</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>45</awaypos><homepos>55</homepos><n>53</n><type>special</type><id>3657270</id></value><value><comment>55</comment><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>45</awaypos><homepos>55</homepos><n>122</n><type>special</type><id>3657578</id></value><value><comment>60</comment><event_incident_typefk>352</event_incident_typefk><elapsed>69</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>40</awaypos><homepos>60</homepos><n>185</n><type>special</type><id>3658306</id></value><value><comment>63</comment><event_incident_typefk>352</event_incident_typefk><elapsed>89</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>37</awaypos><homepos>63</homepos><n>224</n><type>special</type><id>3658525</id></value></possession>,59.15,43.775,57.8077083333,281.666666667,10.3,6.21,0,0,0,2,0,0,0,0,2,0,0,12,2,0,0,0,5,2,2,0,1,7,2,0,0,0,0,1,0,0,27,25
9,11,17,8,3,0,West Ham,3,1,6,14,0,1,9,4,2,0,0,Crystal Palace,M Clattenburg,0,London ,Selhurst Park ,26309.0,England,2014/2015,2014-08-23,9826,8654,<possession><value><comment>35</comment><event_incident_typefk>352</event_incident_typefk><elapsed>25</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>65</awaypos><homepos>35</homepos><n>27</n><type>special</type><id>3657310</id></value><value><comment>39</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>61</awaypos><homepos>39</homepos><n>84</n><type>special</type><id>3657620</id></value><value><comment>46</comment><event_incident_typefk>352</event_incident_typefk><elapsed>71</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>54</awaypos><homepos>46</homepos><n>95</n><type>special</type><id>3658364</id></value><value><comment>45</comment><elapsed_plus>2</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>4</sortorder><awaypos>55</awaypos><homepos>45</homepos><n>127</n><type>special</type><id>3658595</id></value></possession>,58.2636363636,40.4272727273,52.7022727273,278.181818182,10.1727272727,6.21,0,0,0,1,0,0,1,2,1,0,0,6,1,2,0,0,5,0,0,0,2,0,0,0,0,0,0,4,1,0,16,17
3,18,13,3,4,0,Arsenal,2,2,3,10,0,1,8,2,0,2,3,Everton,K Friend,1,Liverpool ,Goodison Park ,40157.0,England,2014/2015,2014-08-23,8668,9825,<possession><value><comment>52</comment><event_incident_typefk>352</event_incident_typefk><elapsed>28</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>48</awaypos><homepos>52</homepos><n>44</n><type>special</type><id>3658861</id></value><value><comment>54</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>4</sortorder><awaypos>46</awaypos><homepos>54</homepos><n>151</n><type>special</type><id>3658968</id></value><value><comment>49</comment><event_incident_typefk>352</event_incident_typefk><elapsed>69</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>51</awaypos><homepos>49</homepos><n>164</n><type>special</type><id>3659161</id></value><value><comment>45</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>55</awaypos><homepos>45</homepos><n>84</n><type>special</type><id>3659471</id></value></possession>,54.575,47.4125,77.5675,264.375,10.85625,6.1325,1,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,4,1,0,1,0,3,1,0,0,0,1,5,0,0,8,17
5,15,8,2,2,0,West Bromwich Albion,0,0,1,14,0,1,8,2,0,0,1,Southampton,R East,1,Southampton ,St Mary's Stadium ,32689.0,England,2014/2015,2014-08-23,8466,8659,<possession><value><comment>65</comment><event_incident_typefk>352</event_incident_typefk><elapsed>24</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>35</awaypos><homepos>65</homepos><n>158</n><type>special</type><id>3657294</id></value><value><comment>61</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>39</awaypos><homepos>61</homepos><n>78</n><type>special</type><id>3657609</id></value><value><comment>62</comment><event_incident_typefk>352</event_incident_typefk><elapsed>65</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>38</awaypos><homepos>62</homepos><n>53</n><type>special</type><id>3658310</id></value><value><comment>59</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>5</sortorder><awaypos>41</awaypos><homepos>59</homepos><n>79</n><type>special</type><id>3658567</id></value></possession>,55.6571428571,40.9485714286,60.4265714286,208.571428571,6.36571428571,6.21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,1,3,0,0,2,0,0,1,0,0,2,0,1,20,20
3,13,12,1,1,0,Burnley,0,1,2,14,0,2,10,5,0,1,3,Swansea,C Pawson,3,Swansea ,Liberty Stadium ,20520.0,England,2014/2015,2014-08-23,10003,8191,<possession><value><comment>62</comment><event_incident_typefk>352</event_incident_typefk><elapsed>24</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>38</awaypos><homepos>62</homepos><n>44</n><type>special</type><id>3657293</id></value><value><comment>62</comment><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>38</awaypos><homepos>62</homepos><n>38</n><type>special</type><id>3657590</id></value><value><comment>60</comment><event_incident_typefk>352</event_incident_typefk><elapsed>66</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>40</awaypos><homepos>60</homepos><n>72</n><type>special</type><id>3658285</id></value><value><comment>57</comment><event_incident_typefk>352</event_incident_typefk><elapsed>89</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>43</awaypos><homepos>57</homepos><n>106</n><type>special</type><id>3658520</id></value></possession>,52.775,44.15,74.4933333333,270.416666667,9.70833333333,6.21,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,6,0,0,0,1,1,0,0,1,0,1,3,1,1,16,21
5,10,19,3,3,0,Stoke,1,1,4,10,1,1,9,2,0,1,3,Hull,J Moss,1,Kingston upon Hull ,KC Stadium ,25404.0,England,2014/2015,2014-08-24,8667,10194,<possession><value><comment>58</comment><event_incident_typefk>352</event_incident_typefk><elapsed>22</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>42</awaypos><homepos>58</homepos><n>75</n><type>special</type><id>3661423</id></value><value><comment>45</comment><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>55</awaypos><homepos>45</homepos><n>78</n><type>special</type><id>3661552</id></value><value><comment>44</comment><event_incident_typefk>352</event_incident_typefk><elapsed>66</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>56</awaypos><homepos>44</homepos><n>114</n><type>special</type><id>3661820</id></value><value><comment>43</comment><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>57</awaypos><homepos>43</homepos><n>67</n><type>special</type><id>3661995</id></value></possession>,53.45,45.8,77.6483333333,241.25,5.86666666667,6.21,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,1,3,0,0,0,0,2,0,0,0,1,2,6,0,1,12,24
4,15,10,3,2,0,Manchester United,1,1,4,10,0,0,11,3,1,1,1,Sunderland,M Atkinson,1,Sunderland ,Stadium of Light ,48707.0,England,2014/2015,2014-08-24,8472,10260,<possession><value><comment>53</comment><event_incident_typefk>352</event_incident_typefk><elapsed>20</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>47</awaypos><homepos>53</homepos><n>77</n><type>special</type><id>3662234</id></value><value><comment>46</comment><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>54</awaypos><homepos>46</homepos><n>29</n><type>special</type><id>3662374</id></value><value><comment>45</comment><event_incident_typefk>352</event_incident_typefk><elapsed>67</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>55</awaypos><homepos>45</homepos><n>108</n><type>special</type><id>3662540</id></value><value><comment>45</comment><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>55</awaypos><homepos>45</homepos><n>133</n><type>special</type><id>3662681</id></value></possession>,51.9173913043,44.247826087,77.5034782609,174.565217391,4.44782608696,6.21,1,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,3,0,0,1,1,4,0,0,0,1,0,1,0,2,17,18
6,6,9,1,1,0,Queens Park Rangers,0,4,7,12,0,0,18,5,0,3,3,Tottenham,A Taylor,3,London ,White Hart Lane ,36230.0,England,2014/2015,2014-08-24,8586,10172,<possession><value><comment>70</comment><event_incident_typefk>352</event_incident_typefk><elapsed>28</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>30</awaypos><homepos>70</homepos><n>69</n><type>special</type><id>3661450</id></value><value><comment>68</comment><event_incident_typefk>352</event_incident_typefk><elapsed>44</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>32</awaypos><homepos>68</homepos><n>116</n><type>special</type><id>3661537</id></value><value><comment>68</comment><event_incident_typefk>352</event_incident_typefk><elapsed>66</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>32</awaypos><homepos>68</homepos><n>191</n><type>special</type><id>3661826</id></value><value><comment>66</comment><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>34</awaypos><homepos>66</homepos><n>239</n><type>special</type><id>3661996</id></value></possession>,58.7,44.825,61.875,219.791666667,6.84583333333,6.21,2,0,0,2,0,0,0,0,0,0,1,5,0,0,0,0,1,0,1,0,0,7,0,0,2,0,0,4,2,1,24,22
7,7,11,3,1,0,Liverpool,1,3,6,13,0,1,9,4,0,1,3,Manchester City,M Oliver,3,Manchester ,Etihad Stadium,47405.0,England,2014/2015,2014-08-25,8456,8650,<possession><value><comment>63</comment><event_incident_typefk>352</event_incident_typefk><elapsed>24</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>37</awaypos><homepos>63</homepos><n>11</n><type>special</type><id>3665580</id></value><value><comment>53</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>47</awaypos><homepos>53</homepos><n>23</n><type>special</type><id>3665787</id></value><value><comment>50</comment><event_incident_typefk>352</event_incident_typefk><elapsed>71</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>50</awaypos><homepos>50</homepos><n>100</n><type>special</type><id>3666145</id></value><value><comment>50</comment><elapsed_plus>3</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>50</awaypos><homepos>50</homepos><n>113</n><type>special</type><id>3666302</id></value></possession>,56.375,51.9125,85.0854166667,100.0,10.8770833333,5.95541666667,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,5,2,1,0,1,2,0,0,2,0,1,1,0,1,10,22
6,14,7,2,2,0,Manchester United,0,0,3,10,0,2,9,3,0,0,1,Burnley,C Foy,1,Burnley ,Turf Moor ,22546.0,England,2014/2015,2014-08-30,8191,10260,<possession><value><comment>39</comment><event_incident_typefk>352</event_incident_typefk><elapsed>20</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>61</awaypos><homepos>39</homepos><n>27</n><type>special</type><id>3675432</id></value><value><comment>42</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>4</sortorder><awaypos>58</awaypos><homepos>42</homepos><n>79</n><type>special</type><id>3675476</id></value><value><comment>39</comment><event_incident_typefk>352</event_incident_typefk><elapsed>66</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>61</awaypos><homepos>39</homepos><n>125</n><type>special</type><id>3675525</id></value><value><comment>37</comment><elapsed_plus>2</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>10</sortorder><awaypos>63</awaypos><homepos>37</homepos><n>192</n><type>special</type><id>3675639</id></value></possession>,57.3531914894,52.2595744681,83.8863829787,268.085106383,14.4574468085,6.21,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,3,0,1,1,0,2,0,1,2,0,0,1,0,1,11,25
2,16,12,8,3,0,Chelsea,6,3,8,7,0,1,17,7,2,1,0,Everton,J Moss,0,Liverpool ,Goodison Park ,40157.0,England,2014/2015,2014-08-30,8668,8455,<possession><value><comment>60</comment><event_incident_typefk>352</event_incident_typefk><elapsed>24</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>40</awaypos><homepos>60</homepos><n>60</n><type>special</type><id>3678699</id></value><value><comment>58</comment><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>42</awaypos><homepos>58</homepos><n>56</n><type>special</type><id>3678900</id></value><value><comment>61</comment><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>39</awaypos><homepos>61</homepos><n>187</n><type>special</type><id>3679665</id></value></possession>,58.92,55.16,87.5924444444,264.888888889,14.0288888889,6.05844444444,1,0,0,4,1,0,0,3,1,0,0,9,0,1,0,0,4,1,0,0,0,4,2,0,0,0,0,1,0,0,30,9
4,5,7,2,1,0,Stoke,1,0,11,14,0,2,16,2,0,0,1,Manchester City,L Mason,0,Manchester ,Etihad Stadium,47405.0,England,2014/2015,2014-08-30,8456,10194,<possession><value><comment>84</comment><event_incident_typefk>352</event_incident_typefk><elapsed>20</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>16</awaypos><homepos>84</homepos><n>74</n><type>special</type><id>3676314</id></value><value><comment>74</comment><event_incident_typefk>352</event_incident_typefk><elapsed>44</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>26</awaypos><homepos>74</homepos><n>89</n><type>special</type><id>3676667</id></value><value><comment>73</comment><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>27</awaypos><homepos>73</homepos><n>205</n><type>special</type><id>3677952</id></value></possession>,57.95,55.1,90.8058333333,256.041666667,10.4,5.78479166667,0,0,0,0,0,0,0,1,0,0,0,11,1,0,0,0,2,0,1,0,1,4,2,0,1,0,0,3,1,0,28,17
4,19,12,7,3,0,Crystal Palace,3,3,11,12,0,1,18,4,1,1,1,Newcastle United,M Jones,1,Newcastle upon Tyne ,Sports Direct Arena,52409.0,England,2014/2015,2014-08-30,10261,9826,<possession><value><comment>72</comment><event_incident_typefk>352</event_incident_typefk><elapsed>23</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>28</awaypos><homepos>72</homepos><n>54</n><type>special</type><id>3676347</id></value><value><comment>69</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>31</awaypos><homepos>69</homepos><n>112</n><type>special</type><id>3676724</id></value><value><comment>66</comment><event_incident_typefk>352</event_incident_typefk><elapsed>68</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>34</awaypos><homepos>66</homepos><n>163</n><type>special</type><id>3677560</id></value><value><comment>67</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>33</awaypos><homepos>67</homepos><n>218</n><type>special</type><id>3677959</id></value></possession>,58.9142857143,49.4857142857,71.879047619,268.571428571,15.2761904762,6.21,1,0,0,2,0,0,1,2,0,0,0,4,1,0,0,1,4,0,3,0,0,7,0,1,0,0,0,4,0,0,28,12
6,9,16,6,2,0,Sunderland,0,1,4,8,0,1,18,5,0,1,3,Queens Park Rangers,R Madley,3,London ,Loftus Road ,18439.0,England,2014/2015,2014-08-30,10172,8472,<possession><value><comment>44</comment><event_incident_typefk>352</event_incident_typefk><elapsed>27</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>56</awaypos><homepos>44</homepos><n>61</n><type>special</type><id>3676388</id></value><value><comment>46</comment><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>54</awaypos><homepos>46</homepos><n>94</n><type>special</type><id>3676697</id></value><value><comment>42</comment><event_incident_typefk>352</event_incident_typefk><elapsed>78</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>58</awaypos><homepos>42</homepos><n>156</n><type>special</type><id>3677733</id></value><value><comment>39</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>3</sortorder><awaypos>61</awaypos><homepos>39</homepos><n>189</n><type>special</type><id>3677954</id></value></possession>,62.225,52.1,70.26375,272.5,11.1875,6.03166666667,0,0,0,1,0,0,0,0,1,0,0,4,0,1,0,0,7,0,1,0,0,9,0,0,1,0,0,6,0,0,15,24
7,8,16,2,2,0,West Bromwich Albion,0,3,0,10,0,1,15,8,0,2,3,Swansea,P Tierney,3,Swansea ,Liberty Stadium ,20520.0,England,2014/2015,2014-08-30,10003,8659,<possession><value><comment>58</comment><event_incident_typefk>352</event_incident_typefk><elapsed>25</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>42</awaypos><homepos>58</homepos><n>78</n><type>special</type><id>3676373</id></value><value><comment>64</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>5</sortorder><awaypos>36</awaypos><homepos>64</homepos><n>91</n><type>special</type><id>3676719</id></value><value><comment>61</comment><event_incident_typefk>352</event_incident_typefk><elapsed>66</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>39</awaypos><homepos>61</homepos><n>63</n><type>special</type><id>3677477</id></value><value><comment>55</comment><elapsed_plus>2</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>45</awaypos><homepos>55</homepos><n>199</n><type>special</type><id>3677950</id></value></possession>,60.425,54.05,79.6566666667,275.833333333,16.4083333333,6.21,0,0,1,2,0,0,0,0,0,0,0,6,0,0,0,0,7,0,1,0,0,5,1,0,2,0,0,6,0,2,12,23
9,13,18,8,1,0,Southampton,3,1,2,11,0,2,4,2,1,1,1,West Ham,M Dean,0,London ,Boleyn Ground ,35303.0,England,2014/2015,2014-08-30,8654,8466,<possession><value><comment>43</comment><event_incident_typefk>352</event_incident_typefk><elapsed>20</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>57</awaypos><homepos>43</homepos><n>41</n><type>special</type><id>3676315</id></value><value><comment>35</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>5</sortorder><awaypos>65</awaypos><homepos>35</homepos><n>68</n><type>special</type><id>3676734</id></value><value><comment>41</comment><event_incident_typefk>352</event_incident_typefk><elapsed>65</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>59</awaypos><homepos>41</homepos><n>192</n><type>special</type><id>3677794</id></value><value><comment>37</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>63</awaypos><homepos>37</homepos><n>182</n><type>special</type><id>3677957</id></value></possession>,64.72,52.36,64.892,266.0,13.2933333333,6.19622222222,0,0,0,1,0,0,0,3,0,0,0,2,1,1,0,0,8,1,0,0,0,0,0,1,1,0,1,1,0,2,15,28
7,10,9,3,4,0,Hull,1,2,3,9,0,1,11,4,0,2,3,Aston Villa,M Clattenburg,3,Birmingham ,Villa Park ,42785.0,England,2014/2015,2014-08-31,10252,8667,<possession><value><comment>67</comment><event_incident_typefk>352</event_incident_typefk><elapsed>22</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>33</awaypos><homepos>67</homepos><n>22</n><type>special</type><id>3683937</id></value><value><comment>56</comment><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>44</awaypos><homepos>56</homepos><n>79</n><type>special</type><id>3684188</id></value><value><comment>49</comment><event_incident_typefk>352</event_incident_typefk><elapsed>65</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>51</awaypos><homepos>49</homepos><n>151</n><type>special</type><id>3684699</id></value><value><comment>45</comment><elapsed_plus>3</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>14</sortorder><awaypos>55</awaypos><homepos>45</homepos><n>178</n><type>special</type><id>3685016</id></value></possession>,60.4625,50.6,71.6025,245.208333333,6.00833333333,6.02375,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,6,0,0,1,1,0,3,0,0,12,29
10,6,24,6,1,0,Arsenal,1,1,5,14,0,3,9,3,1,1,1,Leicester,A Taylor,1,Leicester ,King Power Stadium ,32500.0,England,2014/2015,2014-08-31,8197,9825,<possession><value><comment>33</comment><event_incident_typefk>352</event_incident_typefk><elapsed>25</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>67</awaypos><homepos>33</homepos><n>57</n><type>special</type><id>3685607</id></value><value><comment>33</comment><event_incident_typefk>352</event_incident_typefk><elapsed>44</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>67</awaypos><homepos>33</homepos><n>92</n><type>special</type><id>3685890</id></value><value><comment>30</comment><event_incident_typefk>352</event_incident_typefk><elapsed>68</elapsed><subtype>possession</subtype><sortorder>0</sortorder><awaypos>70</awaypos><homepos>30</homepos><n>175</n><type>special</type><id>3686527</id></value><value><comment>30</comment><elapsed_plus>2</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>6</sortorder><awaypos>70</awaypos><homepos>30</homepos><n>229</n><type>special</type><id>3686966</id></value></possession>,60.3787234043,51.9531914894,75.115106383,264.255319149,10.6234042553,6.21,1,0,0,0,0,0,0,1,0,0,0,5,0,2,0,0,14,0,0,0,1,3,1,0,1,0,0,6,0,0,21,36
3,11,17,8,4,0,Liverpool,3,0,7,14,0,0,7,1,1,0,0,Tottenham,P Dowd,0,London ,White Hart Lane ,36230.0,England,2014/2015,2014-08-31,8586,8650,<possession><value><comment>55</comment><event_incident_typefk>352</event_incident_typefk><elapsed>25</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>45</awaypos><homepos>55</homepos><n>46</n><type>special</type><id>3683960</id></value><value><comment>51</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>45</elapsed><subtype>possession</subtype><sortorder>1</sortorder><awaypos>49</awaypos><homepos>51</homepos><n>152</n><type>special</type><id>3684209</id></value><value><comment>57</comment><event_incident_typefk>352</event_incident_typefk><elapsed>68</elapsed><subtype>possession</subtype><sortorder>2</sortorder><awaypos>43</awaypos><homepos>57</homepos><n>134</n><type>special</type><id>3684733</id></value><value><comment>59</comment><elapsed_plus>1</elapsed_plus><event_incident_typefk>352</event_incident_typefk><elapsed>90</elapsed><subtype>possession</subtype><sortorder>7</sortorder><awaypos>41</awaypos><homepos>59</homepos><n>166</n><type>special</type><id>3684986</id></value></possession>,64.325,51.0875,63.3602083333,275.208333333,9.70833333333,6.21,0,0,0,0,0,0,0,2,0,0,1,2,1,1,0,0,5,1,1,0,1,1,1,1,4,0,0,2,1,2,23,8
